progress/problems,perf/calls_to_generate,progress/total_problems,progress/samples,progress/total_tokens,prompt_len/max,seq_len/max,completion_len/max,step,time/generate_completions,seq_len/min,perf/problem_requests,time/step,metrics/pattern_reward,is_truncated/mean,completion_len/mean,_timestamp,metrics/affix_reward,progress/tokens,seq_len/mean,time/update_weights,progress/total_samples,batch/solve_all,_runtime,metrics/char_overlap_reward,_step,perf/throughput,batch/solve_none,batch/effective_batch_size,reward/mean,perf/completion_requests,time/save_ckpt,metrics/length_penalty_reward,prompt_len/min,prompt_len/mean,time/wait_for_weight_ckpt,completion_len/min,metrics/exact_match_reward,is_truncated/min,progress/ckpt_step,is_truncated/max
32,1,25216,256,32975635.0,183,226.5,44.5,787,4.0348687171936035,114.875,32,5.265258073806763,0,0.0,16.0078125,1762705344.2365541,0.9440104166666667,37138,145.0703125,0.95758056640625,201728,0,4406.569414793,0.4965974894602424,787,9204.264773658067,0,1,0.3293075941057306,256,0.0,0.9039136969801032,103,129.0625,4.7206878662109375e-05,8.0,0,0,786,0.0
32,1,25248,256,33017109.0,297,390.5,93.5,788,3.3981704711914062,109.0,32,6.965040922164917,0,0.0,22.2890625,1762705351.2051811,0.97265625,41474,162.0078125,1.0012810230255127,201984,0,4410.943772195,0.5420563797581294,788,12204.802658254846,0,1,0.3477270480701324,256,0.0,0.9470009807900432,97,139.71875,2.002443313598633,8.0,0,0,787,0.0
32,1,25280,256,33054041.0,185,219.375,39.375,789,3.093811511993408,111.625,32,4.370915651321411,0,0.0,16.546875,1762705355.5795336,1.0,36932,144.265625,1.0094659328460693,202240,0,4415.625006917,0.4396360577647086,789,11937.37881471775,0,1,0.3239444218816755,256,0.0,0.9067814021915583,97,127.71875,5.745887756347656e-05,7.875,0,0,788,0.0
32,1,25312,256,33091723.0,204,239.0,52.0,790,2.431678295135498,110.875,32,4.677778959274292,0,0.0,16.7890625,1762705360.2607949,0.8984375,37682,147.1953125,0.9796500205993652,202496,0,4420.91885343,0.42839364747329084,790,15496.293270117905,0,1,0.31133879696624905,256,0.0,0.9054421164772728,97,130.40625,1.0013759136199951,8.375,0,0,789,0.0
32,1,25344,256,33128372.0,185,240.75,55.75,791,2.8163719177246094,112.0,32,5.290699481964111,0,0.0,16.75390625,1762705365.554961,1.0,36649,143.16015625,0.9582099914550781,202752,0,4427.032054395,0.4726302431159957,791,13012.841013416046,0,1,0.33548544079352877,256,0.0,0.9397292811355311,98,126.40625,1.0014033317565918,8.0,0,0,790,0.0
32,1,25376,256,33166633.0,220,326.125,106.125,792,3.8516483306884766,106.5,32,6.109501123428345,0,0.0,19.45703125,1762705371.6682103,0.96875,38261,149.45703125,0.9882867336273193,203008,0,4431.643801393,0.47626790733729,792,9933.669098279515,0,1,0.32942604474636666,256,0.0,0.9153164218593905,98,130.0,1.0013806819915771,8.0,0,0,791,0.0
32,1,25408,256,33201552.0,176,205.5,38.125,793,3.388666868209839,110.5,32,4.60791802406311,0,0.0,15.08984375,1762705376.279573,0.9921875,34919,136.40234375,0.9474480152130127,203264,0,4437.323326191,0.4674864591575248,793,10304.642314529716,0,1,0.33187353472923226,256,0.0,0.9277166193181818,97,121.3125,6.532669067382812e-05,7.5,0,0,792,0.0
32,1,25440,256,33236690.0,181,263.75,82.75,794,2.426137685775757,111.625,32,5.675714015960693,0,0.0,16.3828125,1762705381.958998,0.9759114583333334,35138,137.2578125,0.9908945560455322,203520,0,4442.3985291,0.4700554385987174,794,14483.102177593286,0,1,0.330536004859895,256,0.0,0.9262251420454546,97,120.875,2.0023958683013916,8.25,0,0,793,0.0
32,1,25472,256,33274658.0,183,238.25,55.25,795,3.814988851547241,113.0,32,5.071760416030884,0,0.0,18.46875,1762705387.03433,0.96875,37968,148.3125,0.9918909072875977,203776,0,4447.580553432,0.4626974958054727,795,9952.322661336573,0,1,0.3282469752787269,256,0.0,0.9255498407842158,97,129.84375,7.009506225585938e-05,9.0,0,0,794,0.0
32,1,25504,256,33313626.0,238,279.625,46.0,796,3.7187438011169434,112.125,32,5.178561687469482,0,0.0,18.6875,1762705392.2163408,0.96875,38968,152.21875,0.9083845615386963,204032,0,4453.511673551,0.5031971144348771,796,10478.807383368481,0,1,0.33791756954500485,256,0.0,0.9360209777201964,99,133.53125,5.650520324707031e-05,7.875,0,0,795,0.0
32,1,25536,256,33348625.0,170,226.25,58.25,797,4.440553426742554,110.375,32,5.927634954452515,0,0.0,16.77734375,1762705398.1474009,0.94921875,34999,136.71484375,1.0056829452514648,204288,0,4457.875779054,0.39953897760334156,797,7881.67524102376,0,1,0.3147021466773241,256,0.0,0.9324831743777056,98,119.9375,4.4345855712890625e-05,8.375,0,0,796,0.0
32,1,25568,256,33383797.0,184,220.375,36.375,798,3.150861978530884,108.875,32,4.360655069351196,0,0.0,15.015625,1762705402.5115745,0.984375,35172,137.390625,0.9499115943908691,204544,0,4463.928758796,0.4811703403800629,798,11162.659691110699,0,1,0.33291886765143713,256,0.0,0.9216486638361638,97,122.375,4.9114227294921875e-05,7.5,0,0,797,0.0
32,1,25600,256,33420415.0,190,223.625,49.0,799,3.4697518348693848,111.5,32,6.049360752105713,0,0.0,17.8515625,1762705408.564419,0.9752604166666667,36618,143.0390625,1.002556324005127,204800,0,4469.296743525,0.4580055781135179,799,10553.492509754216,0,1,0.33380565262216244,256,0.0,0.9645233022186147,97,125.1875,1.0013675689697266,7.875,0,0,798,0.0
32,1,25632,256,33459938.0,230,265.5,61.0,800,2.9139623641967773,111.5,32,4.189740419387817,0,0.0,21.07421875,1762705413.9325223,0.9479166666666667,39523,154.38671875,1.0046935081481934,205056,0,4473.712414032,0.5220322824342655,800,13563.318622646097,0,1,0.34168772339702624,256,1.1731770038604736,0.9499306682900432,99,133.3125,9.059906005859375e-05,8.75,0,0,799,0.0
32,1,25664,256,33497703.0,200,250.75,54.75,801,3.1789515018463135,112.0,32,4.412136793136597,0,0.0,18.92578125,1762705418.3480842,0.970703125,37765,147.51953125,0.9726018905639648,205312,0,4489.137874585,0.4740431481219085,801,11879.703096466348,0,1,0.3286753000633178,256,0.0,0.9119757195929071,97,128.59375,5.91278076171875e-05,8.0,0,0,800,0.0
32,1,25696,256,33534035.0,198,221.125,53.125,802,2.1548423767089844,109.0,32,15.421568155288696,0,0.0,16.671875,1762705433.7734215,0.9479166666666667,36332,141.921875,0.9904325008392334,205568,0,4495.241218332,0.4380361154031267,802,16860.629989785422,0,1,0.31848292605794826,256,0.0,0.9072269087377083,97,125.25,12.013479471206665,7.875,0,0,801,0.0
32,1,25728,256,33572317.0,179,228.25,52.375,803,4.803189039230347,111.125,32,6.09972071647644,0,0.0,20.2890625,1762705439.876882,0.9440104166666666,38282,149.5390625,1.0330474376678467,205824,0,4500.155666244,0.5228135334553242,803,7970.121452087222,0,1,0.3401900318398744,256,0.0,0.9415085565476191,98,129.25,6.866455078125e-05,8.125,0,0,802,0.0
32,1,25760,256,33607911.0,204,228.25,48.25,804,3.6423771381378174,110.875,32,4.911023855209351,0,0.0,16.3515625,1762705444.7914343,0.9583333333333334,35594,139.0390625,1.009599208831787,206080,0,4506.246404463,0.4759780178262709,804,9772.18960313308,0,1,0.33351097428965043,256,0.0,0.9498802492737526,99,122.6875,7.653236389160156e-05,8.0,0,0,803,0.0
32,1,25792,256,33643826.0,200,235.5,61.625,805,2.828969717025757,112.625,32,6.087297677993774,0,0.0,17.41796875,1762705450.8822074,1.0,35915,140.29296875,0.9927628040313721,206336,0,4510.639876623,0.46804448668150334,805,12695.434590144469,0,1,0.33458517447712854,256,0.0,0.9398418476055195,97,122.875,2.002469301223755,8.5,0,0,804,0.0
32,1,25824,256,33679656.0,171,220.25,53.25,806,3.1694064140319824,111.125,32,4.389985084533691,0,0.0,17.1171875,1762705455.2756345,0.982421875,35830,139.9609375,0.9630022048950195,206592,0,4514.991170688,0.4891021213271737,806,11304.955982094645,0,1,0.33238204916397374,256,0.0,0.908796249323593,98,122.84375,4.57763671875e-05,8.0,0,0,805,0.0
32,1,25856,256,33714199.0,192,232.375,50.375,807,2.093506097793579,112.375,32,4.3477373123168945,0,0.0,15.68359375,1762705459.6269255,1.0,34543,134.93359375,0.9875478744506836,206848,0,4522.259647306,0.41614110892439077,807,16500.071357043624,0,1,0.31642179822796634,256,0.0,0.8879571762872545,96,119.25,1.001358985900879,9.25,0,0,806,0.0
32,1,25888,256,33753609.0,233,273.75,48.625,808,3.7630205154418945,115.75,32,7.265020132064819,0,0.0,19.6328125,1762705466.8956923,0.9635416666666667,39410,153.9453125,1.2275166511535645,207104,0,4525.865785984,0.46762415908092975,808,10472.969742864145,0,1,0.3291714720454742,256,0.0,0.9286164904174773,98,134.3125,2.002470016479492,8.0,0,0,807,0.0
32,1,25920,256,33787576.0,173,223.75,50.75,809,2.3307945728302,111.875,32,3.6021859645843506,0,0.0,15.33984375,1762705470.5014832,0.9375,33967,132.68359375,0.9943656921386719,207360,0,4533.199562056,0.4772608862692266,809,14573.141878717819,0,1,0.33147646546563353,256,0.0,0.9484952547452548,97,117.34375,7.295608520507812e-05,8.625,0,0,808,0.0
32,1,25952,256,33822841.0,178,230.25,52.25,810,2.1451449394226074,110.0,32,7.330341339111328,0,0.0,15.28515625,1762705477.8353355,1.0,35265,137.75390625,0.9228272438049316,207616,0,4538.42957354,0.434830151856489,810,16439.44861343123,0,1,0.320344239076655,256,0.0,0.8891880580357143,100,122.46875,4.004714012145996,8.0,0,0,809,0.0
32,1,25984,256,33859024.0,167,215.375,49.375,811,4.022235155105591,112.125,32,5.226531744003296,0,0.0,17.24609375,1762705483.0653684,0.96875,36183,141.33984375,0.9409542083740234,207872,0,4543.845682125,0.46368739493951483,811,8995.744556126067,0,1,0.3264095198376782,256,0.0,0.9119802723318349,97,124.09375,6.413459777832031e-05,8.125,0,0,810,0.0
32,1,26016,256,33894711.0,178,225.875,47.875,812,3.0200388431549072,110.75,32,5.412530899047852,0,0.0,16.05859375,1762705488.4814234,0.96484375,35687,139.40234375,0.877418041229248,208128,0,4549.358844151,0.4225404386203274,812,11816.735430700386,0,1,0.31339297724860343,256,0.0,0.882670096830253,96,123.34375,1.0013659000396729,8.0,0,0,811,0.0
32,1,26048,256,33935870.0,196,240.0,59.0,813,4.282407522201538,115.625,32,5.509588956832886,0,0.0,22.21484375,1762705493.994583,0.96875,41159,160.77734375,0.9594728946685791,208384,0,4554.868061236,0.5231034006722342,813,9611.182445065531,0,1,0.34150901640754877,256,0.0,0.9334222418206793,105,138.5625,8.821487426757812e-05,8.25,0,0,812,0.0
32,1,26080,256,33972311.0,196,254.75,63.75,814,3.2641758918762207,110.125,32,5.505591869354248,0,0.0,16.62890625,1762705499.503845,0.9537760416666667,36441,142.34765625,0.9643776416778564,208640,0,4560.055458746,0.41372034319259904,814,11163.920452538488,0,1,0.3119847579622169,256,0.0,0.8924205677135365,97,125.71875,1.0013785362243652,8.0,0,0,813,0.0
32,1,26112,256,34008361.0,186,231.125,55.125,815,3.9924533367156982,106.125,32,5.1835901737213135,0,0.0,16.6328125,1762705504.6911209,0.96875,36050,140.8203125,0.9275550842285156,208896,0,4565.661237455,0.467777331272505,815,9029.535716416343,0,1,0.3305937970069287,256,0.0,0.9344222050161848,98,124.1875,5.936622619628906e-05,8.0,0,0,814,0.0
32,1,26144,256,34044389.0,221,326.125,105.125,816,3.1223745346069336,109.25,32,5.602295637130737,0,0.0,18.890625,1762705510.2970145,1.0,36028,140.734375,1.2061190605163574,209152,0,4570.340419418,0.47707535301525167,816,11538.654187920944,0,1,0.33705791506327765,256,0.0,0.9442856297348485,97,121.84375,1.0014121532440186,8.25,0,0,815,0.0
32,1,26176,256,34080345.0,191,221.5,50.5,817,3.46549129486084,113.0,32,4.675694227218628,0,0.0,15.453125,1762705514.9762414,0.9778645833333333,35956,140.453125,0.9468634128570557,209408,0,4575.998166362,0.457092876150839,817,10375.440865576853,0,1,0.3297575084323822,256,0.0,0.937016499125874,97,125.0,4.9114227294921875e-05,8.0,0,0,816,0.0
32,1,26208,256,34120331.0,236,281.25,51.75,818,3.4321541786193848,114.125,32,5.65414834022522,0,0.0,19.1328125,1762705520.6338634,0.9290364583333333,39986,156.1953125,0.9554457664489746,209664,0,4580.872316072,0.45562464546532117,818,11650.409019819946,0,1,0.32239886588314304,256,0.0,0.922468606378303,96,137.0625,1.001305341720581,8.5,0,0,817,0.0
32,1,26240,256,34154500.0,172,196.625,25.25,819,3.5876686573028564,106.125,32,4.870604991912842,0,0.0,14.50390625,1762705525.5080647,0.9427083333333333,34169,133.47265625,1.0218122005462646,209920,0,4586.206499667,0.47390988789272004,819,9524.012182799408,0,1,0.32882062122656264,256,0.0,0.9317854020979021,96,118.96875,7.343292236328125e-05,7.625,0,0,818,0.0
32,1,26272,256,34191974.0,200,246.25,61.625,820,2.9824068546295166,112.875,32,5.330675363540649,0,0.0,18.4453125,1762705530.842282,0.96875,37474,146.3828125,1.0052800178527832,210176,0,4591.614787903,0.5103748612884308,820,12565.019404321056,0,1,0.3358889951488575,256,0.0,0.9129268192744755,97,127.9375,1.0013480186462402,7.875,0,0,819,0.0
32,1,26304,256,34227273.0,216,260.75,44.75,821,4.1717939376831055,109.0,32,5.404851675033569,0,0.0,15.19921875,1762705536.2505846,0.98046875,35299,137.88671875,0.9627764225006104,210432,0,4597.169351568,0.439285350255394,821,8461.347930239346,0,1,0.32592495431525215,256,0.0,0.9334733950944889,98,122.6875,6.031990051269531e-05,8.0,0,0,820,0.0
32,1,26336,256,34263938.0,192,226.625,48.625,822,3.072969675064087,110.375,32,5.551050901412964,0,0.0,16.81640625,1762705541.8051198,0.982421875,36665,143.22265625,0.9642245769500732,210688,0,4602.566458438,0.4317839722810558,822,11931.455197075888,0,1,0.3240623506187986,256,0.0,0.9297557910839161,96,126.40625,1.001384973526001,7.375,0,0,821,0.0
32,1,26368,256,34299190.0,171,206.25,48.125,823,3.1398494243621826,113.0,32,5.393968343734741,0,0.0,16.421875,1762705547.2025712,1.0,35252,137.703125,0.9920437335968018,210944,0,4607.223408595,0.468198106575921,823,11227.289986098924,0,1,0.32455215026957684,256,0.0,0.8727501930292842,97,121.28125,1.0014002323150635,7.625,0,0,822,0.0
32,1,26400,256,34333759.0,164,192.0,31.125,824,3.133416175842285,108.625,32,4.6530420780181885,0,0.0,15.56640625,1762705551.8591726,0.98046875,34569,135.03515625,0.9475526809692383,211200,0,4612.805180095,0.48757799439599486,824,11032.367888605668,0,1,0.3333084998259085,256,0.0,0.9183068396447303,97,119.46875,6.079673767089844e-05,8.125,0,0,823,0.0
32,1,26432,256,34369171.0,198,230.25,45.75,825,3.0812182426452637,110.0,32,5.578335523605347,0,0.0,14.265625,1762705557.4409776,0.9635416666666667,35412,138.328125,1.000201940536499,211456,0,4618.569535713,0.4815552514529555,825,11492.856789526977,0,1,0.3355055504518881,256,0.0,0.9522688899642024,102,124.0625,1.0014111995697021,7.875,0,0,824,0.0
32,1,26464,256,34406647.0,179,225.875,50.625,826,3.502082586288452,113.0,32,5.760890483856201,0,0.0,18.296875,1762705563.205329,0.94921875,37476,146.390625,0.9892640113830566,211712,0,4623.347786349,0.550998793623706,826,10701.061176206442,0,1,0.3498063435461697,256,0.0,0.9645647321428572,100,128.09375,1.001370906829834,8.0,0,0,825,0.0
32,1,26496,256,34446963.0,232,270.0,52.75,827,3.2470850944519043,113.75,32,4.77466893196106,0,0.0,19.859375,1762705567.9835181,0.9270833333333334,40316,157.484375,0.9985883235931396,211968,0,4628.815094887,0.45363370696239624,827,12416.058965896977,0,1,0.3177590978706365,256,0.0,0.8954934876321595,105,137.625,5.4836273193359375e-05,8.0,0,0,826,0.0
32,1,26528,256,34484187.0,177,225.5,50.25,828,2.9863173961639404,110.375,32,5.463890552520752,0,0.0,19.09375,1762705573.450904,0.96875,37224,145.40625,1.2109959125518799,212224,0,4633.667670864,0.49476759479033494,828,12464.850537259003,0,1,0.33483590805334673,256,0.0,0.9267159273018648,98,126.3125,1.0013577938079834,8.0,0,0,827,0.0
32,1,26560,256,34519760.0,232,268.75,36.75,829,3.824119806289673,111.0,32,4.848968744277954,0,0.0,15.20703125,1762705578.303339,0.93359375,35573,138.95703125,0.7667500972747803,212480,0,4640.104738518,0.46796149930968167,829,9302.27132044654,0,1,0.32891913123368954,256,0.0,0.9464497091450217,98,123.75,5.698204040527344e-05,8.0,0,0,828,0.0
32,1,26592,256,34554890.0,174,191.875,29.5,830,3.163377523422241,109.0,32,6.433664321899414,0,0.0,14.1640625,1762705584.7405381,0.9453125,35130,137.2265625,0.9973907470703125,212736,0,4645.394458178,0.44528090430805284,830,11105.218943958122,0,1,0.3239716462555916,256,0.0,0.9358947692932068,98,123.0625,2.002474069595337,8.0,0,0,829,0.0
32,1,26624,256,34592160.0,189,250.5,61.5,831,4.059887886047363,115.375,32,5.286126613616943,0,0.0,16.1171875,1762705590.0301483,0.95703125,37270,145.5859375,0.9631130695343018,212992,0,4650.384842557,0.44653504642136105,831,9180.056456259788,0,1,0.3136626682737203,256,0.0,0.8576835599296537,106,129.46875,7.653236389160156e-05,9.0,0,0,830,0.0
32,1,26656,256,34632735.0,195,244.5,55.5,832,2.5168051719665527,114.0,32,4.986939191818237,0,0.0,21.87109375,1762705595.0206323,0.9244791666666667,40575,158.49609375,0.9691801071166992,213248,0,4657.275100271,0.5308473217290266,832,16121.629298900385,0,1,0.34758654661249694,256,0.0,0.9931277706668331,105,136.625,1.0013880729675293,8.0,0,0,831,0.0
32,1,26688,256,34668470.0,172,271.5,104.5,833,4.678330183029175,110.875,32,6.886720418930054,0,0.00390625,17.93359375,1762705601.910869,0.98828125,35735,139.58984375,0.945465087890625,213504,0,4661.452002018,0.48407184675642745,833,7638.4091335900375,0,1,0.3419115935238572,256,0.0,0.9751273278171448,97,121.65625,1.0013670921325684,8.375,0,0,832,0.125
32,1,26720,256,34704040.0,190,233.0,43.0,834,2.9589123725891113,113.125,32,4.1734583377838135,0,0.0,14.8828125,1762705606.0877368,0.9290364583333333,35570,138.9453125,0.9568037986755371,213760,0,4667.728673441,0.4284519114605196,834,12021.309022029433,0,1,0.31356644340546974,256,0.0,0.8998161018668831,96,124.0625,6.008148193359375e-05,8.25,0,0,833,0.0
32,1,26752,256,34742160.0,185,222.125,43.125,835,2.99711012840271,107.5,32,6.272895574569702,0,0.0,17.90625,1762705612.3643548,0.9537760416666666,38120,148.90625,1.0042943954467773,214016,0,4672.199013814,0.4886207597514818,835,12718.91868061445,0,1,0.332404074891938,256,0.0,0.9286821251665001,97,131.0,2.002483606338501,8.0,0,0,834,0.0
32,1,26784,256,34779996.0,211,259.875,57.75,836,2.9915733337402344,109.375,32,4.466750860214233,0,0.0,19.515625,1762705616.8347125,1.0,37836,147.796875,0.955251932144165,214272,0,4678.373800307,0.49724675093551457,836,12647.5254921113,0,1,0.3375035396499838,256,0.0,0.9203612630858724,96,128.28125,6.532669067382812e-05,8.0,0,0,835,0.0
32,1,26816,256,34815580.0,173,218.25,48.25,837,2.9216363430023193,111.0,32,6.171175003051758,0,0.0,15.0,1762705623.0094743,1.0,35584,139.0,0.9876515865325928,214528,0,4682.80306055,0.5287446884468501,837,12179.476095725631,0,1,0.34849377585901287,256,0.0,0.9516322544642857,98,124.0,2.0025126934051514,8.0,0,0,836,0.0
32,1,26848,256,34851712.0,184,233.0,59.0,838,2.9221251010894775,108.75,32,4.426119804382324,0,0.0,16.921875,1762705627.4391432,1.0,36132,141.140625,0.996504545211792,214784,0,4689.286233158,0.5563595562589416,838,12364.973692101217,0,1,0.35854730187678835,256,0.0,0.9818359375,97,124.21875,7.2479248046875e-05,8.0,0,0,837,0.0
32,1,26880,256,34887659.0,185,212.875,47.5,839,3.0330469608306885,109.875,32,6.479405879974365,0,0.0,15.85546875,1762705633.9220252,0.9505208333333333,35947,140.41796875,0.9664974212646484,215040,0,4693.421712721,0.4368502819639238,839,11851.7782494719,0,1,0.31113212602887785,256,0.0,0.8580665753517316,100,124.5625,2.0025432109832764,8.0,0,0,838,0.0
32,1,26912,256,34924045.0,205,254.875,49.875,840,2.8910000324249268,109.5,32,4.131934642791748,0,0.0,15.3203125,1762705638.0574067,0.90234375,36386,142.1328125,0.9763367176055908,215296,0,4698.817371444,0.4600712168632087,840,12585.95627530311,0,1,0.32517716443595346,256,0.0,0.9528569737554113,97,126.8125,5.650520324707031e-05,7.625,0,0,839,0.0
32,1,26944,256,34960890.0,178,217.25,52.25,841,2.1429898738861084,113.0,32,5.392168760299683,0,0.0,16.48828125,1762705643.453159,1.0,36845,143.92578125,0.9850358963012695,215552,0,4704.310968086,0.44322039157383064,841,17193.268362572846,0,1,0.32435251194225995,256,0.0,0.9047228908499588,99,127.4375,2.0017144680023193,7.0,0,0,840,0.0
32,1,26976,256,34995512.0,167,220.125,53.125,842,3.0009541511535645,110.125,32,5.49010968208313,0,0.0,15.1484375,1762705648.9466765,1.0,34622,135.2421875,0.984128475189209,215808,0,4709.599475247,0.4589122458291603,842,11536.997320232744,0,1,0.33454637469342946,256,0.0,0.9517595035173161,97,120.09375,1.0013995170593262,8.0,0,0,841,0.0
32,1,27008,256,35033717.0,235,298.375,63.375,843,3.0121774673461914,110.0,32,5.284912586212158,0,0.0,20.39453125,1762705654.2352114,1.0,38205,149.23828125,0.9985177516937256,216064,0,4715.666628054,0.5389501405538626,843,12683.515634176636,0,1,0.3514662114747431,256,0.0,0.9578412224264705,99,128.84375,1.001366376876831,8.0,0,0,842,0.0
32,1,27040,256,35070305.0,195,226.875,38.875,844,4.582244396209717,112.0,32,6.063751935958862,0,0.0,16.296875,1762705660.302444,1.0,36588,142.921875,0.9625813961029053,216320,0,4719.590964945,0.5115730789337178,844,7984.733426760126,0,1,0.33040044597218315,256,0.0,0.8539055345695971,97,126.625,4.4345855712890625e-05,8.75,0,0,843,0.0
32,1,27072,256,35106727.0,230,266.0,60.5,845,2.6914384365081787,110.5,32,3.920705556869507,0,0.0,17.8671875,1762705664.2266405,0.982421875,36422,142.2734375,0.9681212902069092,216576,0,4725.378164319,0.5029297535734445,845,13532.540631786924,0,1,0.3405713022771889,256,0.0,0.9449544270833333,96,124.40625,5.054473876953125e-05,8.0,0,0,844,0.0
32,1,27104,256,35144311.0,187,226.5,52.5,846,3.287956476211548,112.125,32,5.783761024475098,0,0.0,17.53125,1762705670.0139554,0.91796875,37584,146.8125,0.9718623161315918,216832,0,4730.877472548,0.4309876871500171,846,11430.8082457664,0,1,0.31461262088170794,256,0.0,0.9107880563446971,97,129.28125,1.0013501644134521,8.0,0,0,845,0.0
32,1,27136,256,35178810.0,184,218.375,51.125,847,3.2751717567443848,109.375,32,5.495805978775024,0,0.0,15.07421875,1762705675.5132408,0.9609375,34499,134.76171875,0.9633259773254395,217088,0,4735.481474571,0.4718895566586272,847,10533.493374494961,0,1,0.33351441447701763,256,0.0,0.9536183543019481,96,119.6875,1.0007073879241943,7.375,0,0,846,0.0
32,1,27168,256,35217289.0,190,227.625,50.375,848,2.104602813720703,111.0,32,4.600464344024658,0,0.0,19.46484375,1762705680.117217,0.9791666666666667,38479,150.30859375,0.9740025997161865,217344,0,4741.143636316,0.4315957558050831,848,18283.259790940512,0,1,0.3143262742462647,256,0.0,0.8672697094572095,97,130.84375,1.001384973526001,8.0,0,0,847,0.0
32,1,27200,256,35254673.0,192,230.375,48.375,849,3.4280405044555664,107.5,32,5.658564567565918,0,0.0,18.125,1762705685.7793658,1.0,37384,146.03125,0.9669554233551025,217600,0,4746.268454234,0.5026435929389896,849,10905.355392216185,0,1,0.3385797666608187,256,0.0,0.9203403204868049,97,127.90625,1.001389741897583,8.0,0,0,848,0.0
32,1,27232,256,35294413.0,207,261.5,54.5,850,2.6117143630981445,115.0,32,5.121217489242554,0,0.0,19.703125,1762705690.9041755,0.9635416666666667,39740,155.234375,0.9789083003997803,217856,0,4752.203838183,0.5297982433885481,850,15216.05906124376,0,1,0.34348420745226843,256,0.0,0.9411359473859474,106,135.53125,1.0013012886047363,8.5,0,0,849,0.0
32,1,27264,256,35329188.0,171,223.125,52.125,851,4.681350946426392,107.0,32,5.931826114654541,0,0.0,15.83984375,1762705696.8396115,1.0,34775,135.83984375,0.9877231121063232,218112,0,4756.629299737,0.47275287245571745,851,7428.411242388532,0,1,0.33174668892358605,256,0.0,0.9146407628829504,98,120.0,4.267692565917969e-05,8.0,0,0,850,0.0
32,1,27296,256,35364380.0,177,209.75,46.75,852,3.14839243888855,112.0,32,4.421988248825073,0,0.0,15.59375,1762705701.2650974,0.984375,35192,137.46875,1.0165610313415527,218368,0,4763.631243426,0.4656033269959164,852,11177.767919053806,0,1,0.32822643853230016,256,0.0,0.9111218208874459,99,121.875,4.7206878662109375e-05,8.0,0,0,851,0.0
32,1,27328,256,35398919.0,172,204.375,32.375,853,3.72070574760437,111.0,32,6.998722076416016,0,0.0,14.66796875,1762705708.2673297,0.98828125,34539,134.91796875,1.009998083114624,218624,0,4767.057876806,0.5000980474785732,853,9282.916291415528,0,1,0.34372810558946465,256,0.0,0.965869140625,97,120.25,2.002460241317749,8.0,0,0,852,0.0
32,1,27360,256,35435234.0,182,238.25,59.25,854,2.139554262161255,111.25,32,3.4226698875427246,0,0.0,16.73046875,1762705711.6936595,0.99609375,36315,141.85546875,1.021069049835205,218880,0,4774.289076798,0.49086691983710573,854,16973.161486129673,0,1,0.3376964926946314,256,0.0,0.9327582248480686,97,125.125,4.172325134277344e-05,7.875,0,0,853,0.0
32,1,27392,256,35473663.0,230,251.25,48.25,855,2.736030340194702,112.0,32,7.227710008621216,0,0.0,16.26953125,1762705718.9248776,0.91796875,38429,150.11328125,1.0032334327697754,219136,0,4778.460984304,0.499712795325877,855,14045.531380059661,0,1,0.33458008950348705,256,0.0,0.9522710362554112,98,133.84375,3.003617763519287,8.0,0,0,854,0.0
32,1,27424,256,35510722.0,216,268.75,52.75,856,2.8689663410186768,112.25,32,4.168105602264404,0,0.0,16.69921875,1762705723.0966334,0.9596354166666666,37059,144.76171875,1.030073881149292,219392,0,4784.288793175,0.5107005658739804,856,12917.19581026578,0,1,0.3379329466434108,256,0.0,0.9321952786796537,98,128.0625,5.6743621826171875e-05,8.25,0,0,855,0.0
32,1,27456,256,35548782.0,234,273.125,53.125,857,3.316049814224243,110.0,32,5.824246168136597,0,0.0,18.015625,1762705728.9245665,0.9518229166666666,38060,148.671875,0.9862759113311768,219648,0,4788.858285026,0.4697166259725665,857,11477.511536992322,0,1,0.330182840887154,256,0.0,0.9403814935064936,98,130.65625,1.0014305114746094,7.625,0,0,856,0.0
32,1,27488,256,35587257.0,193,225.125,51.125,858,3.3205068111419678,110.0,32,4.566001653671265,0,0.0,17.32421875,1762705733.4940608,0.97265625,38475,150.29296875,0.9791598320007324,219904,0,4793.570745229,0.46312636500160165,858,11587.08660704958,0,1,0.3301072587879702,256,0.0,0.9347757385843323,100,132.96875,4.1484832763671875e-05,7.625,0,0,857,0.0
32,1,27520,256,35626136.0,260,322.0,62.0,859,2.2154533863067627,106.25,32,4.708948135375977,0,0.0,19.99609375,1762705738.206501,0.9270833333333334,38879,151.87109375,1.003556251525879,220160,0,4799.073446105,0.49163220153999576,859,17549.003847385222,0,1,0.33041618568631875,256,0.0,0.9292094136332417,98,131.875,1.0013041496276855,7.0,0,0,858,0.0
32,1,27552,256,35664524.0,197,246.0,53.625,860,3.220180034637451,112.625,32,5.4991724491119385,0,0.0,19.578125,1762705743.7091348,0.9466145833333333,38388,149.953125,1.0078015327453613,220416,0,4804.49230911,0.5023380776101312,860,11921.072606837019,0,1,0.33584893992678816,256,0.0,0.9381324404761904,96,130.375,1.0014092922210693,8.25,0,0,859,0.0
